Mr. Krabs," I don't know what you're talkin' about, Plankton! Leave me alone!"
Plankton," I know you're cookin' up something special in Home EC, Eugene! I want that formula!"
SpongeBob," Um, Plankton, can I come out now?"
Plankton," Did you finish my homework for me, nerd?"
SpongeBob, Yeah.
SpongeBob," You know, you really ought to do your own homework. It's the only way you'll learn."
Plankton, I'll never learn!
Plankton, Not again!
French Narrator, Ahh. Graduation Day.
Sandy," This is a proud day for everyone in Bikini Bottom! And as a treat, Squidward will play Pomp and Circumstance on the clarinet."
SpongeBob," Hurry up, Mr. Krabs. They're handing out the diplomas."
Mr. Krabs, Just a minute. I think I've perfected the Krabby Patty formula!  Yes! That's it!
SpongeBob," Great! Well, see ya out there."
Plankton, Somethin' smells good!
Mr. Krabs, Oh! P...P...Plankton? What are you doin' here?
Plankton," It's the last day of school, baby. No need to be formal. Call me Sheldon.  Great Neptune! That's perfection! Well, with this recipe, I could own the most popular fast food restaurant in Bikini Bottom!"
Mr. Krabs,"  No, please! Not that! Anything but that!"
Plankton," Hand over that secret formula, Krabs!"
Karen," Congratulations, SpongeBob! You're smart now! It's funny that Mr. Krabs never showed up to get his diploma."
SpongeBob, Yeah. The only two people who didn't show up are Mr. Krabs and Plankton.  Let me have that diploma!
Patrick," Uh, hey. No running in the halls!"
Mr. Krabs," Here you go, Plankton."
SpongeBob," Mr. Krabs, your diploma!"
Mr. Krabs," Thanks to this here diploma, I'm suddenly smart enough to never give you me secret formula!"
Plankton," What?! If I knew education worked like that, I would have bought a diploma years ago!"
Mr. Krabs," Of course it doesn't work like that, you microscopic meathead! I took  accelerated classes and graduated months ago! This diploma is just a formality!"
Plankton, But... but you were just about to give me the formula! Y..You were scared of me!
Sandy," Excellent, Mr. Krabs!  Here's your final grade for acting class. A+.  I've really felt the fear."
Plankton," Wait, what?! Acting class?!  No!!"
Mr. Krabs," You've finally been schooled, drop-out!"
Karen," Come on, evil genius. Time to start your post-college years."
Johnny Elaine,  News flash! A severe rip current may soon touch down in Bikini Bottom! Residents are warned to bar all windows and stay indoors!
Johnny Elaine,  Save yourselves!
Mr. Krabs," Ah, rip current, schmip current! Ain't nothin'."
SpongeBob," Gee, Mr. Krabs, do you think the rip current will hit the Krusty Krab?"
Squidward," Uh, shouldn't we clear the docks? Or batten down the patches? Or whatever people say?"
Mr. Krabs," Calm your waters.  Me sailor's knee says we're not in danger. See? Now, get back to work!"
Octavius Rex, Excuse me. Are we in any kind of peril?
Customer 1, I think we should all go home.
Mr. Krabs," As soon as you buy some patties to go, you can go."
Orchid," I'll have three Krabby Patties.  On second thought, cancel that order!"
Mr. Krabs, No takie-backsies! Three Krabby Patties.
Mr. Krabs,  Me money detector! Where do ya think you're goin'? Get back in there and spend the rest of your money!
Clay, But I needed it for rent!
Mr. Krabs," Listen up, everybody! New store policy! All money brought into this store must be spent here!"
Buddy, Tyrant!
Mr. Krabs," Oh, tyrant am I? Alright, I'm a tyrant! The worst in all the seven seas! One of 'em! "
SpongeBob," Gee, why is Mr. Krabs so crabby today?"
Squidward, Probably because it's pay day.
Mr. Krabs," Pay day's been canceled! Now, hear this! I'm captain of the ship! Captain Krabs! And I say no rip current will ever harm the Krusty Krab!"
Mr. Krabs, Darn arthritis!
SpongeBob," Squidward, while I steer you tell everyone we're safe."
Squidward,"  It's alright now, everybody! Everything's under control now! And whatever!"
Octavius Rex, Three cheers for Squidward!
Customer 1, The guy who saved our lives!
Buddy, Let's make him our new captain!
Octavius Rex," Hip, hip..."
Customers, Hooray for Captain Squidward!
SpongeBob," Congratulations, Squidward! Uh, I mean Captain Squidward!"
Mr. Krabs, What's the meanin' of this?
Octavius Rex," What should we do with this tyrant, Captain Squidward?"
Mr. Krabs, Captain Squidward?
Customer 1, Let's flog him!
Customers, Yeah!
Buddy, Let's tie him to the mast!
Customers, Yeah!
SpongeBob, Let's put the past behind us and start all over!
Customers, No!
Mr. Krabs," This is mutiny! Listen here, Squidward! Fun is fun, but get me outta here!"
Squidward, Sorry. I don't think that's the captain's job. You're on your own.
SpongeBob," Hey, everybody, can we take a time out? This is Mr. Krabs we're talking about. The worst tyrant in the seven seas."
Mr. Krabs," You're not helpin', boy."
SpongeBob, You remember Mr. Krabs. He's the man who brought you the Krabby Patty.
SpongeBob, And he's the man who brought you the Double Krabby Patty. And the Krabby Patty with cheese. And the Bratty Patty for kids.
Mr. Krabs," Um, little help here!"
SpongeBob, He also created the Chatty Patty for teens. And who can forget the Hatty Patty. The patty you wear as a hat.
Thaddeus, I wear it because I'm bald.
Octavius Rex," Well, I guess any man who invented the Hatty Patty can't be all bad. Okay, let's get him out."
Mr. Krabs, Whoa! Man overboard! 
SpongeBob, NO! MR. KRABS!
Squidward," Well, I guess that solves that problem."
SpongeBob," I know you'll come back to us, Mr. Krabs!"
SpongeBob," Until then,  I'll leave a dollar in the window for ya."
Octavius Rex," Hey, it's Captain Squidward's fault that we lost the man who invented the Hatty Patty!"
Customer 1, Yeah! We're freckled! And we say you're the tyrant now!
Customers, Yeah!
Squidward," Uh, uh, don't be hasty! Remember, I'm... I'm still the captain! The Hatty Patty was my idea!"
Octavius Rex, But we're still stuck in this rip current!
Customer 1, We'll never get out!
Squidward," Oh, barnacles!"
Octavius Rex, We're alive! Captain Squidward steered us out of the rip current!
Customer 1, How about a cheer for Captain Squidward!
Squidward, Thank you! Thank you! Just doin' my job as captain protecting my crew.
SpongeBob, Whoa! Where are we?
Clay," Oh, look at that. That's amazing."
Octavius Rex, This neighborhood's crazy! I wonder if there are any good places to eat.
Customer 1, You think maybe they got a Krusty Krab around here?
Buddy," Hey, good idea! I could go for a Krabby Patty."
SpongeBob, I'm calling the local Krusty Krab right now.
Squidward," Hello, Krusty Krab."
SpongeBob," Yes, I'd like to place an order."
Octavius Rex, Captain!
Buddy, You gotta save us!
SpongeBob,  Captain Squidward!
SpongeBob," Um, I know where he is."
SpongeBob," Uh, Captain, sorry to interrupt, but the crew needs you to protect them."
Squidward, Are you crazy? I can't fight a monster!
SpongeBob," Oh, I'm afraid the crew insists, sir."
Squidward, I don't want to be captain! I don't want to be captain!
Octavius Rex," Well, that was anti-climatic."
Customer 1, Maybe he'll make the monster sick.
Clay, Okay. Who had their money on Captain Squidward? Pay up.
SpongeBob," Well, somebody has to step up, fight that monster, and become captain! And that somebody is me!"
SpongeBob," Oh, what was I doing now?"
SpongeBob," Mr. Krabs, you're alive! Oh, welcome back, captain!"
Mr. Krabs, Haven't you forgotten something? I am not captain anymore! Squidward is!
SpongeBob," Uh, uh. The monster ate him. We need a captain and that's you! Isn't that right?"
Mr. Krabs, Why would I want to be captain to such a sorry bunch of lubbers? I'm through!
Mr. Krabs, And that's comin' out of your pay!
SpongeBob," Mr. Krabs, this job calls for a dictator like you!"
SpongeBob," Do something, Mr. Krabs!"
Mr. Krabs, Beg me.
Customers," Please, please, please!"
SpongeBob, We're begging you! Please!
Mr. Krabs, Not buyin' it.
Customers," Oh, come on! We'll do anything! Please!"
SpongeBob," Got it!  Do you know what this is, Mr. Krabs?"
Mr. Krabs, I don't care.
SpongeBob, It's the first dime you ever earned and I'm going to tear it up if you don't go back to being the meanie we need!
Mr. Krabs, I said I don't care.
SpongeBob," Okay, here goes!"
Unnamed man, My leg!
Mr. Krabs, Ha! You lose!
SpongeBob," Well then, I'm gonna do the worst thing I can do to your old dime!"
Mr. Krabs, Oh yeah? What's that?
SpongeBob,  Spend it.
Mr. Krabs," Oh, no you don't! Come here!"
Mr. Krabs," Alright, everybody! What am I?"
Customers, Umm... uh..
Mr. Krabs, Come on! It starts with a T!
SpongeBob, A tree?
Customer 2, A teddy bear?
Octavius Rex, A tuba?
Buddy, You're a tyrant?
Mr. Krabs, I can't hear you!
Customers, A tyrant! 
Mr. Krabs," Correct! Alright, I'll save ya. But you gotta promise to spend most of your, all of your money right here! Got it?"
Mr. Krabs,"  Hold on to me dime, boy-yo."
Octavius Rex," Well, that was anti-climatic."
Customer 1, Again.
Mr. Krabs, Wait a minute! Gimme that!
SpongeBob," Here you go, Mr. Krabs. You earned it."
Mr. Krabs," Well, boy-yo, you believed in me. So, today will be a pay day for you."
Squidward, What about me?
Mr. Krabs," You, Ex-Captain Squidward, have gone from pay day to mayday! Mush! Every last one of ya! All the way back to Bikini Bottom! "
SpongeBob, Mmm! Isn't this salt water taffy just tafflicious?
Patrick, Mmm! Stickerific!
Patrick, Oww!
SpongeBob," What's the matter, Patrick?"
Patrick, I have a headache inside of my tooth!
SpongeBob, Maybe you should do something about that.
Patrick," Okay, I will!"
SpongeBob, How does that help?
Patrick," Well, now that my all over hurts, I'm not thinking about my mouth.  Ow! I guess that didn't work!"
SpongeBob," That's it! I'm taking you to the dentist, Patrick."
Patrick, No way! I've heard horror stories!
SpongeBob," Oh, don't worry, Patrick. Dentists are our friends.  Huh? Patrick? Patrick?"
SpongeBob, Oh.
Carnie, And we have a winner.
SpongeBob, Thank you!
Patrick," Aww, darn it."
SpongeBob," Oh boy! Aren't dentist offices fun?  Oh, they've got colorful wooden beads on wires!  Whoa, look at it go!"
Patrick," Slow down, SpongeBob! This place is scary enough without you going crazy with the beads!"
Radio announcer," And that was the Incidentals with the startling number called Dramatic Music Stings. Coming up, here's the Spookers with the haunting little tune called Ominous."
Agnes," Patrick Star, we're ready for you now."
SpongeBob," Aww, come on, Patrick.  The doctor will fix you right up."
Agnes," Sit here, please. Dr. Mundane will be right with you."
Dr. Mundane," Agnes, please turn down that radio."
Dr. Mundane, I'm Dr. Beige Mundane. You must be Patrick Star. What seems to be the problem?
Patrick, No problem. I was just leaving.
SpongeBob," No, Patrick! Sit!"
SpongeBob, Good boy. Ow!
Dr. Mundane," Let's take a look in your mouth. Open wide, please."
Dr. Mundane, Mm-hmm. I see the problem. Your friend here still has a baby tooth.
SpongeBob," Oh, I wanna see!"
SpongeBob, Aww. Coochie coo!
Patrick, I still have a baby tooth?
Dr. Mundane, Yes.  And the pain is coming from your adult tooth trying to push your baby tooth out of the way.
Patrick,  That's not right!
Dr. Mundane," It's the natural way of things.  If you want the pain to go away, then I need to extract the tooth."
Patrick," You leave my baby tooth alone, you monster!"
SpongeBob," Patrick, come back!"
Patrick, Nobody's gonna tell me what to do with my baby tooth! This tooth is staying in my mouth!
SpongeBob," Okay, Patrick. But that means your tooth won't be going to Tooth Island."
Patrick, Tooth Island?
SpongeBob, Yeah! Tooth Island! It's where the Tooth Fairy takes all the baby teeth that are left under pillows.
SpongeBob, Tooth Island is a wonderful place where teeth can bee free! They can soak in the calcium pools all day or sleep in the comfort of the pink gum trees. They get to swing on floss vines and never ever have to worry about cavities.
Baby teeth," Hey, come on over! Come on!"
SpongeBob," Of course, I guess your baby tooth could be happy in your mouth all alone by itself."
Patrick," I don't care, SpongeBob! I know what's best for my tooth! I can make it happy."
Patrick, ♪Rock a bye baby on the treetop♪
Patrick, Oops.
Patrick, Ow! Ow! Ow! Ow! Ow!
SpongeBob, Hmm. My friendship sense is tingling. Patrick must be in trouble.
SpongeBob," What's the matter, pal?"
Patrick,"  Nothing! Just, uh, practicing being a seal! "
Patrick, Ow!
SpongeBob," Patrick, Dr. Mundane always says, ""If you can't bite, things ain't right."""
Patrick," Okay, SpongeBob. I guess I have to get my tooth to the Tooth Fairy."
Squidward, Ha! You rube. There's no such thing as a Tooth Fairy.
SpongeBob, Squidward!
Squidward, It's all a bunch of made up baloney.
SpongeBob, It is not baloney!
Squidward, It is baloney!
Patrick, Who's got baloney?
Squidward,"  There is no baloney! Just like there is no Tooth Fairy. In fact, if you could prove there were a Tooth Fairy, I would eat, oh, a bucket of chum!"
SpongeBob and Patrick, Eew!
SpongeBob," Squidward, why would you want to do that?"
Squidward," I said I would, only if there was a Tooth Fairy, and since there isn't a Tooth Fairy, I will never have to eat a bucket of chum."
SpongeBob," Patrick, I've been your friend for a long time. I would never lie to you. You need Dr. Mundane's help so you could get your tooth to the Tooth Fairy."
Patrick," That's okay, SpongeBob. I think I can manage."
SpongeBob," You see, Patrick? We have got to get that tooth out."
Patrick, You'll have to catch me first!
SpongeBob," Patrick, wait!"
Squidward," Ha, ha! Tooth Fairy! What a couple of molar morons!"
Patrick, The worms!
Patrick, Not wanted. That fixes it.
Old Lady," Mipsey, Pipsey, you bad girls! You get back on this leash!"
Patrick," You may have called off your worms, but I'm not coming down!"
SpongeBob," Patrick, they weren't mine."
Patrick, A likely story!
SpongeBob,"  Patrick, can I show you something?"
Patrick, What's that?
SpongeBob," It's a scrapbook of all my baby teeth.  Ha. That was a good one. I remember every tooth. Even though they're no longer in my mouth, I still keep the memory of them in my heart."
Patrick,  I thought you kept them in the scrapbook!
SpongeBob," Patrick, don't you think your baby tooth wants to see all his old friends on Tooth Island?"
Old Lady, Don't listen to him! I still have all my baby teeth and look at me!
Patrick," Okay, SpongeBob. We can go."
Patrick," I'm ready, Doc. Do what you have to do."
Dr. Mundane, I'm done.
Patrick, That's it?
Dr. Mundane, That's it.
Patrick, You're going under my pillow so you can go to Tooth Island my sweet boy!
Patrick, SpongeBob?
Squidward,  Ha! I was right! The Tooth Fairy isn't real!
Patrick," Oh, SpongeBob!"
SpongeBob," Patrick, you don't understand! I'm just helping to get your tooth to the Tooth Fairy!"
Squidward," Oh, that's a good one."
SpongeBob, It's true!
Patrick, How can I believe you? All the lies!  The chicanery! 
Squidward,"  Look at how betrayed Patrick feels! Oh, this was totally worth staying up all night."
SpongeBob," You don't believe there's a Tooth Fairy? Well, follow me and I'll show ya."
SpongeBob," Behold, the Tooth Ferry!"
SpongeBob, This is where parents and friends take teeth so they can be ferried to Tooth Island.
Patrick, There really is a Tooth Ferry!
SpongeBob, Of course.
Ferry Worker, All aboard!
Baby Tooth,  Hello!
SpongeBob," Oh, here. This is yours."
Patrick, Could you wait 'til I'm asleep and put it under my pillow?
SpongeBob," Mm, sure Patrick. Anything for a pal."
Patrick," Hey! Where do you think you're going, chum chewer?"
Squidward," Hey, come on! This is just a big misunderstanding! Ferry, fairy They're two different words that just happen to sound alike!"
SpongeBob," Open wide, Squidward!"
Squidward, No.
SpongeBob,  Your turn. 
Patrick, Now you. 
SpongeBob," Hey, Patrick."
Patrick,"  Yes, SpongeBob?"
SpongeBob, Do you think it will make the game more exciting if we played it with...  two sticks?
Patrick," Two sticks?! That's against the rules! You can't change the rules, SpongeBob, just because I'm winning!"
SpongeBob," I'm sorry, Patrick. I'm just so bored playing ""Stick in a Cup."""
Nathiel Waters,  Are you tired of playing with an old stick and a cup?
SpongeBob and Patrick,  Yeah.
Nathiel Waters,"  Well, say goodbye to boring and hello to whirly brains! The exciting new toy that puts you in the driver's seat of your own mind! It's so simple! Just flip your lid, attach the propeller, and watch your brain soar hundreds of feet into the air as you control the action!"
Nathiel Waters, Get your whirly brain today and free your mind!
SpongeBob, Free my mind! Free my mind! Free my mind! 
SpongeBob, I want it!
Patrick," No, I want it!"
SpongeBob," No, I want it!"
Patrick," No, I want it!"
SpongeBob," No, it's mine!"
Patrick, I want it! I want it!
SpongeBob," No, it's mine!"
Patrick," Sorry to hear about your TV, SpongeBob."
Nathiel Waters,  Whirly brains available now at Bikini Bottom Toy Shop.
SpongeBob and Patrick, Whirly brains! Whirly brains! Whirly brains! Whirly brains! Whirly brains!
SpongeBob," Okay, Patrick. Just let me flip your lid so I can attach the propeller directly to your brain."
SpongeBob," Step one...  Oh, I see what to do."
SpongeBob,"  It's just me, Patrick."
Patrick, Oh! 
SpongeBob," Now, you do me!"
Patrick, Boo!
SpongeBob, It's time to free our minds!
SpongeBob," Wow, Patrick! I've never seen the world from this angel before!"
Patrick,"  And the propeller tickles my think folds!  Hey, hey, hey, SpongeBob! Eye bump!"
SpongeBob, Eye bump!
SpongeBob," Patrick, no more eye bumps. Okay?"
Patrick,  I feel you.
SpongeBob and Patrick, Whirly freeze!
SpongeBob," Hey, Patrick. I know who we can spy on. "
Squidward,  The sanctity of my bathroom. The only place in the world where I can...  let it all hang out.  Me... 
SpongeBob," Hey, where's Squidward? I'm sure I saw him in here."
Patrick," Well, maybe he fell in the toilet. I'll check!"
Patrick," Squidward, are you in here? Did you fall in? Squidward!"
Squidward," Stop serenading me, you sap! It's my day off! Now, go away!"
SpongeBob, Found him!
Patrick," Yep, that's him! Hi, Squidward!"
Squidward, Aliens from Mars! It's an invasion!
SpongeBob and Patrick, Whirly brains are go!
Patrick, She spit in his face! 
Mr. Krabs," Mrs. Puff, we've been dating for 16 years now. So, I was sincerely hoping that today might finally be the day that..."
Mrs. Puff," Yes, Eugene?"
Mr. Krabs, Can I steal a little kiss?
Mrs. Puff," Oh!  Oh, Eugene! I thought you'd never ask."
Mr. Krabs," Come here, you."
Mr. Krabs, What a woman!
Mrs. Puff,"  Oh, Eugene!"
SpongeBob and Patrick, What was that?
Kid," Oh, that smarts!  Bullseye!"
Patrick, I thought we were the first kids on the block to get whirly brains!
Kid, What are you? Thick? Every kid in town's got a whirly brain! 
Buddy," Daddy, daddy! Can I have a whirly brain too?"
Fred," Absolutely not, son. Your brain is your body's most important organ, not a toy."
SpongeBob," Hooray! Now, we can play whirly brains with the whole neighborhood! Hey, kid! Race ya to the end of the street!"
Kid, Eat my brainstem slowpoke!
Patrick," Get ready, get set, punch it!"
SpongeBob," Yes! We're gonna beat him, Patrick! We're gonna win!"
Angry Old Timer," Play your toys into my yard, will ya? Well, they're mine now!"
SpongeBob," Hey, what's going on? Everything went dark! Uh, Patrick, can you see anything?"
Patrick, Only the dismal abyss of black nothingness. 
SpongeBob," Aw, our remote controls are dead too! Oh, Patrick, I don't want to jump to any conclusions here, but I think that we have lost our minds!"
Patrick,  M-O-O-N.  That spells moon! 
SpongeBob," Okay, don't panic, Patrick. We'll find them. Just take it easy. Take it easy! PATRICK, TAKE IT EASY!"
Patrick," I'm taking it easy, SpongeBob."
SpongeBob," Our brains are probably right around here somewhere. Uh, here brains! Brains! Here, boy! "
Patrick," Here, brains!"
SpongeBob," Brainy, where are you?"
Patrick," Brain, brain, brain! I think I found it, SpongeBob!"
SpongeBob, I've found mine too!
SpongeBob," Oh, darn it. I still can't see."
Patrick," Yeah, my brain won't fit back in."
SpongeBob," Oh, uh, ma'am, you forgot something."
Nazz, That's okay. You can keep it. 
Patrick, I'll take it!
Patrick," Oh, yeah! Lookin' good!"
SpongeBob, Ew! Give me that!
Patrick," Aww, man! That felt all squishy! "
SpongeBob," Patrick, we need help. Let's call Sandy."
Patrick, Okay. SANDY!
SpongeBob,"  Patrick, I meant on the phone."
Sandy,  Hello?
SpongeBob and Patrick, SANDY!
Sandy, Dang. You two sure are lucky that I created this brain detector last summer. I was beginning to think I'd never use this thing.
SpongeBob," Oh, I hope we find our brains soon. They're probably cold and hungry by now. Poor things."
Sandy, And it looks like you're not the only critters around these parks to lose your minds.  Hmm... And my detector is leading us directly to that house.
Sandy," Excuse me, kind sir. Would you mind too terribly if we just came in your house for a minute and looked around for my friend's missin' brains?"
Sandy," We're gonna take that as a yes. Step lively, fellas!"
Sandy, This place has a ten-gallon case of the creepies. I wonder what's in...
Sandy,"  Hey, fellas! I think I've found your brains!"
SpongeBob and Patrick, Hooray!
Angry Old Timer,  Hey!
"SpongeBob, Sandy and Patrick", Huh?
Angry Old Timer, What are you sneak thieves doing into my house? Them brains violated my air space and I'm keepin' them! I'm callin' the cops!
Sandy," Sorry nothin'! Look, Old Timer, one false move and I'll be on you like a horsefly on a cracker barrel!"
Angry Old Timer," Bring it on, Slimmy Whiskers! All twenty-threes can do your bees knees with one nickel, sister!"
Sandy," Alright! Now you listen to me, you twisted coot! You can't steal somebody's brain just because it flies into your yard! That's brain-napping! And it looks like I'll be the one callin' the police!"
SpongeBob," Oh, I love it when Sandy gets aggressive. Let's give her some room."
Fred," Oh, Brainy, you're back!"
SpongeBob, Whew! I'll never be a no-brainer again! 
Sandy," Everyone has their brains back, so I'm a let it go this time. But if you steal as much as a beach ball, so help me I'll..."
Angry Old Timer,"  I'm sorry, Squirrel Lady! I just couldn't take watching all the kids have fun in the air while I'm stuck here with this crotchety cane on the ground!"
SpongeBob and Sandy, Aww!
Sandy," Well, I think we've got a cure for what ails you. Right, SpongeBob?"
SpongeBob," Sandy, are you thinking what I'm thinking?"
Sandy, I think I'm thinkin' what you're thinkin'.
SpongeBob, Patrick?
Patrick, My think is clogged.
Sandy, Sure was nice of you two to donate your whirly brains to the old timer. You fellas did a good deed today.
SpongeBob," Oh, no need to thank us, Sandy. If we can just make one angry old man happy, that and itself is thanks enough. The dignity of the elderly was the victor here today."
Angry Old Timer,  Look out my dears below! Take a ride on the love copter!
Squidward, The Martians are coming! Run for your lives! You're next! YOU'RE NEXT!
TV Announcer," The Aquaphone! The Mermalair's telecommunication device connecting City Hall with the underwater crime-fighting hero, Mermaid Man!"
SpongeBob, Hello?
TV Announcer, Never mind. It's just this idiot.
SpongeBob and Patrick," By the power of Neptune, Mermaid Man and Barnacle Boy unite!"
SpongeBob, To the Invisible Boatmobile!
Patrick, Yay!
SpongeBob, This must be the secret lair of an evil villain!
Patrick, You're right!
SpongeBob, Looks like there's evil afoot!
TV Announcer, Pun!
SpongeBob,  And littering is a crime.
Squidward, What? I thought I had my house sponge and star proofed!
SpongeBob," Hey, Squidward. Wanna play Mermaid Man and Barnacle Boy with us?"
Squidward, NO! Now please fall and get seriously hurt!
SpongeBob," I'm sure I've heard that ""no"" before."
Patrick," Only something, Mermaid Man! You can't mean..."
SpongeBob," Yes, my young pink ward. It's none other than..."
SpongeBob, Doctor Negative!
Squidward,  ♪I hate SpongeBob and I hate Patrick...♪
SpongeBob, It's that denying desperado's siren song!
Squidward," ♪Loathing SpongeBob. Scorning Patrick. La, la, la, la, la, la.♪"
SpongeBob, He's obviously raising an army of mutant vegetables. And that song he's singing will...
SpongeBob and Patrick, Bring them to life!
TV Announcer, Carrot chop!
TV Announcer, Potato pow!
TV Announcer, Lettuce laceration!
SpongeBob," Although our foes were evil, their nutrition did not go to waste, Doctor Negative."
Patrick, We're watching you!
Squidward, That's it! I'm gonna clobber you two!
SpongeBob," Hey, Squidward, do you hear that? You'd better hurry up or you'll be late for work."
Patrick,  Yeah. You'd better do something or whatever.
Patrick," ♪Mermaid Man, our hero! Barnacle Boy, you too!♪"
SpongeBob,"  ♪Mermaid Man, crime-fighter! Barnacle Boy, makes do!♪"
Patrick, ♪Evil found its match today! Underwater justice and fair play!♪
SpongeBob and Patrick, ♪Super plan! Garbage can! Mini van! Mermaid Man!♪
Squidward, Will you two shut up about that stupid show?!
SpongeBob," Oh, did you say something negative, Doctor Negative?"
Squidward, What the? How did...
Patrick, I heard him say something negative!
Patrick," Mermaid Man, that injured victim's bandages have come undone!"
SpongeBob, That poor man needs aid!
SpongeBob, Of the first variety.
 with the bandages and put him in a wheelchair. SpongeBob gives him a blood transfusion bag for the customer.],
SpongeBob, Oh! We've forgot the peroxide.
SpongeBob, That should hold you until your surgeons can amputate our torso.
SpongeBob and Patrick, Justice restored!
Squidward," Hey, Superdorks! Your turn to take out the garbage."
SpongeBob," Alright, Doctor Negative. We'll play along and take it out. Hiya!"
TV Announcer, Junk jab!
TV Announcer, Trash thwap!
TV Announcer, Putrid pop!
Mr. Krabs,  Why are all my tables empty? Why am I not makin' money?
Squidward, Because these two costume creeps chased them out.
Mr. Krabs," Hello?  Mr. Squidward, step into me office."
SpongeBob," Uh-oh, Patrick. I think we got Squidward in trouble."
Mr. Krabs, I'm gonna share a secret with you that I never told anyone.
Squidward," Uh, that's okay. I don't need to hear. Uh..."
Squidward, Hmm?
Squidward,  You're a comic book geek!
Mr. Krabs, Don't touch those! They're mint condition... worth a fortune!
Squidward, So you read comics. Don't worry. Lots of perfectly immature adults read comics.
Mr. Krabs," Oh, it's deeper than that."
Mr. Krabs," I sold it meself. It's Captain Tightwad from Issue 53! They say he's a bad guy, but, you know, I think he's just misunderstood."
Squidward," Oh, look at that. I think I've left my oven on."
Mr. Krabs," I have some fabric leftover. So, I made this."
Squidward," Oh, don't tell me. Doctor Negative?"
Mr. Krabs," Ahoy, you high-sea halfwits!"
Mr. Krabs, Tremble before Captain Tightwad!
Mr. Krabs, Squidward!
Squidward,  And cower in fear of Doctor Negative.
SpongeBob, Holy Shrimp! This is the best day of my life!
Mr. Krabs, What are you waiting for?
TV Announcer, Sad!
TV Announcer, Pathetic!
TV Announcer, Mediocre!
TV Announcer, Sub-par!
SpongeBob, Why are we fighting Captain Tightwad? He didn't even commit a crime.
Mr. Krabs, Wha... What do ya mean?
SpongeBob," Oh, Mr. Krabs. It's right here in Mermaid Man Number 98. ""No superhero shall fight a super villain until that super villain has committed a crime."""
Mr. Krabs, Arr... Uh... Hey!
Mr. Krabs, Ha! See? I just stole some money!
SpongeBob," Well, it's not really stealing if it's your own money."
Mr. Krabs," Oh, come on! What do... What do I have to do here?"
Mr. Krabs, Are you sure about this? Isn't robbing a bank against the law?
SpongeBob," Well, yes Mr. Krabs. But you're not really robbing a bank, you're just pretending to."
Mr. Krabs, And then we can play?
SpongeBob, Yep!
Mr. Krabs," Oh, okay."
Mr. Krabs, Ahoy! Anyone home? It's Captain Tightwad and Doctor Negative! We're here to rob ya! Anyone here? No.
Security Guard," Eh, barnacle nickels! Uh, can I help you ladies?"
Mr. Krabs," Oh, yeah! Thanks old timer! Um, we're pretending to rob this bank. Where's the tellers? Where's the money?"
Security Guard, There ain't no tellers. ATM's outside.
Mr. Krabs," Ah, barnacles! I've forgot me debit card."
Security Guard, Wait a minute! I don't care if you are ladies! Nobody pretends to rob my bank!
SpongeBob, Whoa! You were so convincing! You had that guard totally fooled! I think we should skip to the end of the story. Let's just stop here and pick up some props for your evil lair. We'll just need a few dollars.
SpongeBob, Boink!
Mr. Krabs," I'm supposed to be the villain, but why do I feel like I'm being robbed?"
TV Announcer, One hour later...
SpongeBob," Okay, Captain Tightwad! Doctor Negative, you can come out now!"
SpongeBob," Okay, so here's the scene. You two have us here in this cage over a pool of boiling oil. Now that is a crime. Now, you can let us out so we can fight."
Squidward," Oh, I don't think we're going to do that."
SpongeBob," Hey, wha... what are you doing?"
Squidward, Being evil. Isn't that what you wanted? Aren't you scared? Boo-hoo?
SpongeBob, Boo-hoo? Do you expect us to cry?
Squidward," No, Mr. Bob. I expect you to fry!"
Mr. Krabs," Eh, okay, Squidward. Playtime's over. This is getting a little intense here."
Squidward," Too long have I suffered living between you two ninnies! But now, now as Doctor Negative, I shall finally exact my exquisite revenge! "
SpongeBob, See? I just knew we'd make a terrific bad guy. He is really committing.
Patrick, You did a great job with casting.
TV Announcer, Could this be the end of our doofus duo? Deep fried like two tenacious tater tots on tenterhooks?
SpongeBob," Swing, Boy Yonder! Swing the basket!"
SpongeBob," Oh boy, Mr. Krabs! That was the best Mermaid Man playdate ever!"
Patrick," Yeah. Not bad. But next time, we won't go so easy on ya!"
Mr. Krabs,  Maybe I'll just stick to reading comics from now on.
SpongeBob and Patrick, To the Mermalair!
TV Announcer," And so ends another numb-skulled episode of the preposterous pair, Mermaid Pants and Barnacle Star! Tune in next time for more mind-running adventures! I've really gotta find another job! I wonder if it's too late to go back to college radio!"
SpongeBob,"  Sorry about this, barnacles, but it's spring cleaning time. "
Barnacle, I forgive you.
Barnacle, I take it back! 
Squidward," There, my masterpiece.  What the—ah!"
Squidward," Ah, perfect.  No!  What is that menace up to now?  How many— "
SpongeBob, Whoa! Whoa!
Squidward, Will you please turn that thing— 
SpongeBob," Oh, hey, Squidward."
 ,
SpongeBob, What are you saying?
Kids, Yay!
SpongeBob," I can't hear you over the hose noise. Hold on, I'll turn it off. "
Kids, Aww. 
SpongeBob," What'd you want to tell me, Squidward?"
Squidward, Turn off the hose.
SpongeBob," I already did. Here, I'll turn it back on just for you."
Squidward," No, no, no, wait— "
SpongeBob," Yep, it was off. How'd I do?"
Squidward, Horrible! Everything you do is horrible! I wish you would just move away already.
