"Season","Episode","Character","Line"
"5","14","Butters","Hello? Eh-anybody in here?
"
"5","14","Mr. Garrison","...Who is that?!
"
"5","14","Butters","Uh, hey Dad.
"
"5","14","Butters","Little white lies?
"
"5","14","Butters","Eh, no. Because I already told Mom and she's fine.
"
"5","14","Butters","Oh, jeez, you wouldn't have believed how angry I was when Teacher said I had to share my fingerpaints, because I've been sharin' them all along.
"
"5","14","Butters","Well, sure, that makes sense, I suppose, yeah. Hey, did you seen my mittens anywhere?  It's cold out here.
"
"5","14","Butters","That's me!
"
"5","14","Butters","That's me!
"
"5","14","Butters","Yeah. I could use some God-damned poontang myself right now. Have you ever been to Bennigan's, Mister? Oh, it sure is great. I'm goin' to Bennigan's tomorrow night with my family. Oh, I can just see it now.  We'll walk in the front doors,  and the nice Bennigan's hostess lady will take us to our cozy booth  Then we'll order some mozzarella sticks, for appetizers.  Dad will open his present, and Mom will open hers  Uh then the Bennigan's wait staff will sing
Happy Happy Anniversary from everyone at Bennigan's
''
Happy Happy Anniversary-eh from everyone at Bennigan's
Happy Happy Anniversary from everyone at Bennigan's
Happy Ha- Whoa, are we stoppin' for sodas? Hey, can I have chocolate milk?  He must like TGI Fridays.
"
"5","14","Butters","That's me!
"
"5","14","Butters","...Bennigan's.
You'll love all our... shenanigans.
Oh, nutsack  Oops.
&lt;/poem&gt;
"
"5","14","Butters","Uh stop it, Mom and Dad.
"
"5","14","Stan","Wow dude, your dad's a perv and your mom tried to kill you.
"
"6","1","Cartman","Hello, is this City Wok?
"
"6","1","Kyle","Aha, and I'll have the City Chicken.
"
"6","1","Kyle","Tha- that's diarrhea.
"
"6","1","Cartman","Oh, come on! Just think about how famous you'll be!
"
"6","1","Butters","Well the heck with that! You said Jared was a penis-butt!
"
"6","1","Butters","Wow.
"
"6","1","Stan","Dude, that isn't cool. You shouldn't joke about Kenny being dead. Enough time hasn't passed.
"
"6","1","Cartman","So how long until we can joke about it?
"
"6","1","Butters","Wull I can't eat no more. I-I just keep pukin' it up.
"
"6","1","Cartman","Oh, come on! Japanese girls do it. 
"
"6","1","Cartman","Sir, we have come to offer you the business deal of a lifetime.
"
"6","1","Stan","We're gonna take before and after photos, and then, when he gets skinny from eating your food, we'll show the world.
"
"6","1","Cartman","Sir, we are in business!
"
"6","1","Cartman","Butters, I'm just trying to offer some motivational help here.
"
"6","1","Kyle","Yeah, we're all set.
"
"6","1","Kyle","Wow! 
"
"6","1","Butters","Well, I know, ah I can't seem to lose it.
"
"6","1","Cartman","No it isn't, stupid blubberbutt!
"
"6","1","Kyle","The liposuction is a process of siphoning out the excess fat. 
"
"6","1","Stan","Shut up, Butters, it's your own damned fault.
"
"6","1","Butters","Four times, mom.
"
"6","1","Butters","Wuh well I told you my parents would be sore, and they said for... havin' liposuction surgery, I can't play outside for five days.
"
"6","1","Butters","Look, fellas, I can't do it! My mom and dad call in every hour from work to make sure I am here. If I don't answer the ph-phone, it'll know I'm- I'm up to no good!
"
"6","1","Cartman","Well, you don't sound like me. My name is Butters and I'm a little pussy who won't help his friends make money.
"
"6","1","Cartman","Oh, gee whiz, I'm not.. uh watchin' television, Dad, I'm just... layin' around jackin' it.
"
"6","1","Cartman","Bring it on, queer bait.  Aaaahhhh, yes! 
"
"6","1","Stan","Ugh, come on guys, we gotta sort this out. 
"
"6","1","Cartman","Uh not from you dumbasses, that's for sure.
"
"6","1","Stan","Fifteen dowlar? But... Jared got millions!
"
"6","1","Butters","Huh. Huh, uh, uh.
"
"6","1","Cartman","No, but they're due home any minute. Come on, you're just in time!
"
"6","1","Butters","Hu-oh! Goody!
"
"6","1","Cartman","Alright I'd better get out of here before they get back. 
"
"6","1","Butters","Hi, Mom and Dad!
"
"6","1","Butters","Aaaa!! 
"
"6","2","Cartman","Look you guys, Butters is asleep.
"
"6","2","Cartman","Oh, really? ...Oh well, heh, heheheheh, heh
"
"6","2","Kyle","What
"
"6","2","Butters","Ehh, it kind of smells stinky in this condo. 
"
"6","2","Cartman","Yeah, well, that why they call is Asspen. 
"
"6","2","Stan","Oh no.
"
"6","2","Stan","...who are you people?!
"
"6","2","Butters","Do you think Stan has a chance?  Uh go Stan! 
"
"6","2","Stan","Thanks. Who are you?
"
"6","2","Randy","Oh my God, look how long the lift lines are.
"
"6","2","Randy","Well, this certainly is nice.
"
"6","2","Kyle","Dude, it's been twelve hours. Where the hell are our parents?!
"
"6","2","Kyle","What do you wanna do now?
"
"6","2","Stan","I dunno.
"
"6","2","Stan","I raced you, You won!
"
"6","2","Kyle","You don't even know Heather!
"
"6","2","Stan","I know I know I-, ugh. Look I can't explain it but I have to do this. I'm not gonna die. I mean, how bad can the K-13 be?
"
"6","2","Kyle","Good job, dude!
"
"6","2","Stan","Thanks. 
"
"6","3","Kyle","Cool!
"
"6","3","Butters","...So? I told you guys before:  I'm not Kenny.
"
"6","3","Kyle","We know. Believe me, we know. We're reminded every day that you're not Kenny because Kenny... was cool.
"
"6","3","Stan","Where's you get the balls from?
"
"6","3","Kyle","That looks awesome!
"
"6","3","Cartman","They look great on you, Butters. They really do.
"
"6","3","Cartman","Yeah, it sucked Hairy Butters' chin balls. 
"
"6","3","Kyle","Yeah, he sure is.
"
"6","3","Stan","Doing all this to bring us back a prize. What a great friend! 
"
"6","3","Cartman","Buh-ters! Buh-ters!
"
"6","3","Butters","Wow! Scooped-out face guy! Ah-ah-I've seen you on TV before.
"
"6","3","Butters","Oh. Yeah. I I hate when people fake conditions, too. Those stupid fakers.
"
"6","3","Butters","Uhhh, yeah.
"
"6","3","Cartman","Uh oh, we're losin' him.
"
"6","3","Butters","Uh what condition?
"
"6","3","Butters","Aaahhh well, aaahmm, ...I guess they call me uh, Chinball Boy, and uh, Ballchin Boy, nnnd when I, when I'm walkin' they'll say, ""Hey, there goes Chinballs!"" 
"
"6","3","Cartman","Euh! Once again Butters is tryin' to screw us over! That asshole!
"
"6","3","Cartman","Mmoooomm?
"
"6","3","Cartman","I'm just asking you to lie for me. You love me, don't you?
"
"6","3","Stan","I- told them where to find you.
"
"6","3","Cartman","Wha'evah! Wha'evah!  Maury, my mom can't control me, I'm tough! Go on, aks hurh!
"
"6","3","Cartman","What-evah! What-evah!  I'll do what I waunt!
"
"6","3","Butters","Aw. hamburgers, this just keeps on gettin' worse. 
"
"6","4","Butters","Huh, me neither.
"
"6","4","Cartman","Mm, succulent and juicy.  Can we have a free sample of these, too?
"
"6","4","Kyle","Yeah.
"
"6","4","Stan","Pst, Cartman.
"
"6","4","Cartman","No, Uncle Jesse, no!
"
"6","4","Stan","We're gonna go to save the little baby cows, fatass!
"
"6","4","Cartman","What? Why?
"
"6","4","Stan","We're sorry, you are our friend. We need you to help us because friends stick together.
"
"6","4","Cartman","Just give it a little kiss and I'll help.
"
"6","4","Kyle","No!
"
"6","4","Stan","Yeah, well killing little helpless baby cows should be a crime, too!  How does this thing work, Cartman?
"
"6","4","Cartman","Jesus, don't you guys have any toys? First you put on the black ski mask  and use the torch to cut a hole in the roof. 
"
"6","4","Cartman","O! At least I have as ass, Jew!
"
"6","4","Butters","Huuh what's the matter?
"
"6","4","Kyle","Dude! How are we gonna move twenty three calves to your house?
"
"6","4","Stan","I don't know.
"
"6","4","Cartman","I've got it. We could kill Butters, and then float the calves on a river of blood.
"
"6","4","Cartman","Man, these calves smell like crap! I don't see how you're gonna hide them from your mom much longer.
"
"6","4","Butters","Hey fellas!
"
"6","4","Butters","""Makes your calves stronger in just - two days!""
"
"6","4","Kyle","Oh, God-damnit! That's your plan?
"
"6","4","Stan","They don't belong to anybody! Please Mom, we don't want these calves to die.
"
"6","4","Kyle","We're with you, dude.
"
"6","4","Stan","Then it's settled. One for all and all for one! Except Cartman.
"
"6","4","Butters","Oh, sweet Jesus.
"
"6","4","Butters","Good night, Patches. Good night, Halloway. Good night, Nepture. Good night, Davis. Good night, Bud. Good night, Red. Good night, Paulette. Good night, Chastity.
"
"6","4","Kyle","He might be right, dude.
"
"6","4","Stan","Dude, what are you guys doing?
"
"6","4","Butters","Me neither.
"
"6","4","Stan","That's fine! You guys can live off of flesh, but I'm never eating meat again!
"
"6","4","Cartman","Go ahead, that's more for us.  You want some beef jerky, buddy? Yes, who's the buddy? Who's hungry?  Who's the hungry man?
"
"6","4","Butters","Oh no. Eh this is big-time trouble now, fellas.
"
"6","4","Butters","Ehuh, the Chinese puppy's... my favorite so far.
"
"6","4","Kyle","Don't give him anything!
"
"6","4","Stan","What do I say??
"
"6","4","Cartman","Dah, give me that!  Talk to me Mike.
"
"6","4","Cartman","Oh, Mike, you're breakin' my balls here, Mike.
"
"6","4","Kyle","Dude! 
"
"6","4","Randy","What?
"
"6","4","Cartman","Step on it, Mr. Worf! 
"
"6","4","Cartman","""Captain, we cannot keep going fast on these icy roads?""
"
"6","4","Stan","We're sorry, cows. We tried. We tried!
"
"6","5","Kyle","Look, it's almost time.
"
"6","5","Stan","Shelly, please, let us watch. We'll do anything. Anything!
"
"6","5","Kyle","Dude, why'd you make that deal? If we're out buying tampons, we'll miss the trailer anyway/
"
"6","5","Kyle","Well just hurry, Butters. You can probably make it back in time before the first commercial break.
"
"6","5","Stan","That's worse!
"
"6","5","Cartman","Okay, how about ... that? 
"
"6","5","Cartman","We can't go to my house either. It's being fumigated.
"
"6","5","Kyle","God-dammit! If we miss the commercials, I'll never forgive my brother!
"
"6","5","Cartman","There, you got it, you got it!
"
"6","5","Stan","Oh God-dammit!
"
"6","5","Butters","Whre do we go? Where do we go?
"
"6","5","Stan","But we have to watch the commercials in this show.
"
"6","5","Stan","Come on, we gotta get to a TV! 
"
"6","5","Cartman","Oh, you've gotta be kidding' me!
"
"6","5","Kyle","That'd disgusting, dude!
"
"6","5","Kyle","Will your sister let us watch it?
"
"6","5","Stan","She has to! 
"
"6","5","Butters","Oh Jesus! Wait.
"
"6","5","Stan","The last commercial break has to be coming on any second! 
"
"6","5","Butters","No! I really don't have a babysitter. That's why I'm stayin' at Stan's.
"
"6","5","Kyle","This whole time your TV is in a house with nobody in it?!
"
"6","5","Stan","Come on, let's just go! We'll kill Butters later! 
"
"6","5","Kyle","The last commercial break is starting!
"
"6","5","Cartman","These commercials are all so God-damn stupid!
"
"6","5","Butters","They have to show it! They promised they would!
"
"6","5","Cartman","Clyde, Clyde? Did you see that?  Yeah, we- Whoa, we think it's gonna be good, too.
"
"6","5","Cartman","Yeah, it sure does!
"
"6","6","Cartman","I'll do it.
"
"6","6","Butters","Wuh well, sure. 
"
"6","6","Cartman","Well, in the, in the months since our friend Kenny died, you've really stepped up as a friend and ""filled the gap."" 
"
"6","6","Butters","Not working out?
"
"6","6","Cartman","Lame, yes.
"
"6","6","Cartman","Who cares?
"
"6","6","Butters","Prepare, O little town! Uh prepare for the greatest supervillain you've ever seen! Professor Chaos! 
"
"6","6","Cartman","All right, we wanna thank everybody for coming. This is a great turnout.  Uh, as you know, our friend Kenny died a few months ago and we are still looking to fill the void with a new friend. Now, you've all been selected as possible candidates, but unfortunately, there is only room for one of you. So Stan and Kyle and I will be spending the next few days going out with each one of you and narrowing our choices down. Until we think we've found the perfect friend. Are there any questions?
"
"6","6","Kyle","Tweek. Now there's an interesting choice. Tweek has a lot of qualities that I look for in a friend.
"
"6","6","Cartman","Just one more rose left, Kyle. Who does it go to?
"
"6","6","Cartman","Next?
"
"6","6","Butters","Ms. Choksondik,
"
"6","6","Kyle","You're such a fatass, Cartman!
"
"6","6","Butters","It is almost ...complete. The creation of my minions who will assist me in bringing terror to the world.  There we go.  Ye-ess, my minions of, of chaos.  Shhh. Night now, night now my lovelies. Your time to bring dest-struction will come very soon.  Aaahhh!
"
"6","6","Cartman","Ooooooo, somebody's a sore loser! Clyde, I believe I said, ""get the fudge out!"" Which means, kiss mah fudgin' ass, go fudge yourself, fudge ya, get the fudge out, Clyde!
"
"6","6","Cartman","Next please.
"
"6","6","Kyle","Yeah! Isn't this great?!
"
"6","6","Stan","Okay, so how do we all feel about Towelie as our new friend? 
"
"6","6","Cartman","I think Towelie is awesome.
"
"6","6","Kyle","Good point. 
"
"6","6","Cartman","Oh, thanks Jimmy
"
"6","6","Butters","Oh yeah. I hadn't thought o' that. That's a pretty good idea. I'll go get a hammer.  Hey, who is that? 
"
"6","7","Kyle","Nuh uh.
"
"6","7","Stan","Ready. Let's see 'em.
"
"6","7","Cartman","Hold the sign up, Kyle!  Higher, Kyle!  Okay.  Here we go. 
"
"6","7","Cartman","Oh, shut up, Kyle!!! Shut your Goddamned Jew mouth!!! You people are why there's war in the Middle East!!!  And you, Tweek!! Why don't you learn to button your shirt right, for once?! You're as bad as Stan with his stupid girlfriend, always spending time with her!! God, I hate you guys!!  They were supposed to take me away to their underwater kingdom. They were supposed to take me on adventures of the deep
"
"6","7","Kyle","Hey! Let's pour them in the teacher's coffee tomorrow morning.
"
"6","7","Stan","Yeah, that'd be funny.
"
"6","7","Cartman","Heheh, okay, okay.
"
"6","7","Butters","Well why didn't you tell me the Simpsons already did that?
"
"6","7","Stan","So what should we do? 
"
"6","7","Butters","Wokay, how about this, Dougie?  I-I'm going' to pose as a real-estate agent and con everyone in town into buyin' a monorail. And then skip town with all their money.  No?
"
"6","7","Cartman","Ugh.  Just remember the song ""Can't Touch This"" and you'll remember the code word!
"
"6","7","Kyle","Got it!
"
"6","7","Stan","Let's go! 
"
"6","7","Stan","The sea people that we put in the teacher's coffee.
"
"6","7","Cartman","Do you have them or not?
"
"6","7","Cartman","I see, very interesting. 
"
"6","7","Cartman","Damint! Give me all you've got, then! 
"
"6","7","Butters","Waaaah!  Hay! Uh let me on! Let me on! 
"
"6","7","Cartman","That should be enough water, Kyle. You got the new sea-people packets, Tweek?
"
"6","7","Kyle","Wow. That's a lot of sea men you've got there, Cartman.
"
"6","7","Cartman","Be you not jealous, Jew. I am creator of all things, yea.
"
"6","7","Mr. Garrison","That is very impressive, Eric. What do you intend to do with your underwater society?
"
"6","7","Butters","Aha! Ahaha! Ahahahaha!
"
"6","7","Cartman","...So?
"
"6","7","Butters","I feel like a spring chicken. I'm ready to wreak havoc once again! 
"
"6","7","Cartman","Why can't societies just live in peace?
"
"6","8","Butters","Compassionate.
"
"6","8","Cartman","Yeah, isn't that the damnedest thing?
"
"6","8","Kyle","Hm. 
"
"6","8","Stan","What?
"
"6","8","Cartman","It makes perfect sense. Okay, w-work with me on this: if you eat food, you crap out your butt, right?
"
"6","8","Cartman","Have you ever tried it?
"
"6","8","Cartman","Hold on!  God, let a man crap!
"
"6","8","Kyle","Well, go on, smartass, and do it!
"
"6","8","Kyle","Get the fuck out of here!
"
"6","8","Randy","Oh boy, now that we're atheists we don't have to pray for our food.
"
"6","8","Kyle","Go fuck yourself, Cartman!
"
"6","8","Kyle","HAAAAAAAAAAAAAAAA!
"
"6","8","Randy","That's right, I agree.  And it should be taken off of money as well.  The religious right in this country is trying to force our children to believe what they bel-  Bwwaaaagh  And we can't let the religious right corrupt our kids.
"
"6","8","Cartman","O-hoo, what's that, Kyle?
"
"6","8","Randy","He's right, Sharon. We don't have to believe every word of the Bible. They're just stories to help us to live by. We shouldn't toss away the lessons of the Bible just because some assholes in Italy screwed it up.
"
"6","8","Stan","Does this mean we have to go to church on Sundays again?
"
"6","9","Stan","No, fatass! I mean a club to protect films from their directors, so they can't be messed with!
"
"6","9","Kyle","""Free hat?""
"
"6","9","Stan","Alright, let's go get the gymnasium ready. Tweek, you go make fifty hats. 
"
"6","9","Cartman","Tweek!  TWEEK!!  TWEEK!!
"
"6","9","Cartman","Then I'mo kick your ass, Tweek!
"
"6","9","Stan","Uh, one thing before I continue. Unfortunately we don't have enough of the... free hats for everyone. 
"
"6","9","Stan","You mean, you just came because you believe in our cause?
"
"6","9","Stan","Aaaah, , okay apparently there's been a bit of a misunderstanding. This is a rally to save films from their directors? 
"
"6","9","Kyle","Me.
"
"6","9","Kyle","We believe that films have to be taken away from people like Steven Spielberg and George Lucas because they're insane.
"
"6","9","Cartman","Dude, that's Steven Spielberg and George Lucas. 
"
"6","9","Stan","Uh-look, if the Beatles went back and updated their White Album every few years, what would we have now?
"
"6","9","Cartman","Yeah, these guys are only motivated by money, Ted.
"
"6","9","Cartman","People aren't that into you, Tweek. They find you kind of annoying. Now, I say you've got one last shot here, and I don't want you to blow it, okay? Does that help take the stress off?
"
"6","9","Kyle","This looks like the right room.
"
"6","9","Kyle","Do with us what you will, Mr. Lucas!  But please, don't change Raiders of the Lost Ark.
"
"6","9","Cartman","Alright, you asked for it. I'm afraid you leave us no choice. It's time for Plan B.
"
"6","9","Cartman","Oh, do we wanna do that?
"
"6","9","Kyle","When an artist creates, whatever they create belongs to society
"
"6","9","Kyle","What??
"
"6","10","Cartman","Yes, that's a good Precious. Okay, now it puts the lotion back in the basket.
"
"6","10","Cartman","Yes Mom?
"
"6","10","Cartman","But I wanna plaaayyy.
"
"6","10","Kyle","Dude, look at Bebe.  Something seems different about her.
"
"6","10","Stan","Yeah, I noticed that too. Did she get a haircut or something?
"
"6","10","Butters","Yeah. Bebe is kinda cool, huh? 
"
"6","10","Cartman","It just... it just seems like a really awesome shirt.
"
"6","10","Stan","Ah, hey, Bebe.
"
"6","10","Butters","Wuuhh, it's really fun.You toss these little rocks at cars, and if the driver gets angry, you blame me.
"
"6","10","Kyle","Yeah, it's cool.
"
"6","10","Stan","So what you do, see, is wait for a car to drive by that big pine tree. Then you chuck a rock at it. It's all about the timing. 
"
"6","10","Kyle","I'm showing her.
"
"6","10","Kyle","Hoh! Hoh hoh hoh hoh! 
"
"6","10","Stan","Hoh hoh hoh!
"
"6","10","Kyle","We were throwing rocks at cars.
"
"6","10","Cartman","Woohoo.
"
"6","10","Butters","Me too!
"
"6","10","Stan","Hah hah, hah!  Uuuuh-okay. Go ahead, Clyde.
"
"6","10","Cartman","God, you know what, that's so true? Because, you sometimes never really think about how old a pet is until it's gone.
"
"6","10","Stan","Yeah.
"
"6","10","Cartman","And we're really sad to see you go. Let's give a big round of applause for Kyle, everybody. Hip hip.
"
"6","10","Butters","Uhyep.
"
"6","10","Kyle","I can't wait to watch Terrance & Phillip with Bebe.
"
"6","10","Stan","Yeah.  Where are you guys going?
"
"6","10","Stan","Is Bebe home?
"
"6","10","Cartman","Bark bark bark.  Okay, so then we put my mom's hand lotion in this little basket  and lower it down to Polly Prissy Pants. 
"
"6","10","Cartman","Now say it again, louder.
"
"6","10","Cartman","Put the lotion in the fucking basket!  Oh no! Precious!  I've got your dog, Mister. Let me out or I'm gonna kill it!  Now you say, ""Don't you hurt my fuckin' dog!""
"
"6","10","Stan","Hoh, hoh hoh hoh!
"
"6","10","Stan","Ahta. Ah, ahta!
"
"6","10","Randy","Yes, ahta. Let's have a talk, Stan.
"
"6","10","Stan","Ahta? 
"
"6","10","Randy","I know you think this set of boobs is important now, but those boobs will be replaced by another set of boobs. Boobs will come and go, and then, someday,  you'll meet a pair of boobs that you want to marry. And those become the boobs that matter the most.
"
"6","10","Kyle","Sssss-so ...Bebe ...didn't become smart and cool? It was just her boobs?
"
"6","10","Cartman","So, Bebe is actually just as lame as she ever was?
"
"6","11","Stan","Huh?
"
"6","11","Randy","Don't worry, it'll still be fun for us. 
"
"6","11","Kyle","You're such a fatass, Cartman.
"
"6","11","Stan","Dude, sometimes I think our parents are really stupid.
"
"6","11","Randy","Sweetheart, you saw the news...
"
"6","12","Cartman","You bet your fat clown ass it is!
"
"6","12","Cartman","Wu-we don't really ""need"" the ticket stub, do we?
"
"6","12","Stan","We've gotta find that ticket!
"
"6","12","Kyle","Yeah. Closure.
"
"6","12","Kyle","There's not gonna be any robot guards, retard! Just get Kenny! 
"
"6","12","Kyle","Is he in there?
"
"6","12","Stan","I can't see. 
"
"6","12","Cartman","What the hell is this?! Chocolate milk mix?!
"
"6","12","Cartman","Egh, because they're poor, Kyle! Poor people don't have anything better to do than piss other people off! Don't you watch Springer?!
"
"6","12","Kyle","A ladder to heaven.  We build it, climb up, and get our winning ticket back from that asshole Kenny.
"
"6","12","Kyle","Oh good! Cartman's back from the junkyard.
"
"6","12","Kyle","Cartman? Cartman?!
"
"6","12","Cartman","Candy-shopping sprees have that effect on people, Kyle.
"
"6","12","Stan","No cloud city, not even a giant. Heaven must still be a long way off.
"
"6","12","Cartman","Alright, look. I didn't wanna have to say this, but I think maybe we're not seeing heaven because one of us doesn't believe in it enough.
"
"6","12","Cartman","Because Jews don't believe in heaven!
"
"6","12","Cartman","What did you say?!
"
"6","12","Kyle","You're too fat to be Kenny.
"
"6","12","Cartman","Alright, alright, I drank the chocolate milk mix and replaced it with kitty litter.
"
"6","12","Kyle","You did, dude! You drank his whole body!
"
"6","12","Kyle","Yeah. Good job, fatass! 
"
"6","12","Cartman","Looks like I've come to the right place.
"
"6","12","Cartman","Listen, lady! You've got to get this crap out of me!  I don't want him in me anymore! Just suck him up and throw him out!
"
"6","12","Stan","Kenny! Lolly's Candy Land is giving away a shopping spree!"
"6","12","Kyle","Okay. N-no, ah I don't want that much responsibility-bility. Here, you hold on to it, Kenny. 
"
"6","12","Cartman","You'd better not lose that ticket, Kenny, or else I'll kick you in the nuts! The nuts! The nuts!"
"6","12","Kyle","What do you mean, fatass?
"
"6","12","Randy","Oh God, and we told our boys they'd never reach heaven.
"
"6","12","Kyle","Kenny didn't have the ticket stub. It was in his room. So we got all our candy, and you can all go home.
"
"6","12","Cartman","...I've never heard the words ""only"" and ""candy"" in the same sentence before.
"
"6","12","Kyle","Well, I'm sure glad this is all over with. Let's go count our candy.
"
"6","12","Stan","Yeah. But what about Kenny. His soul is still in Cartman's body.
"
"6","12","Cartman","No no, I just drank his memories. I'm not sharing my body with that poor piece of crap. Stop calling me poor, you fat dick!  ...Oh Jesus Christ.
"
"6","12","Kyle","Stop him, Kenny! 
"
"6","13","Cartman","It shall be a long journey with many dangers on the way.
"
"6","13","Randy","You wanna go watch?
"
"6","13","Kyle","Look out! Here comes the great dragon of Perengraph!
"
"6","13","Randy","Yeah, it almost looks like... The Lord of the--  Oh, my God!  This is Lord of the Rings!
"
"6","13","Randy","Calm down, maybe the boys haven't gotten there yet.
"
"6","13","Cartman","Prepare for battle! 
"
"6","13","Randy","Boys! Boys!  Where's the videotape?
"
"6","13","Cartman","This sounds like a really important quest.
"
"6","13","Kyle","Gentlemen, we are off! 
"
"6","13","Butters","Wha-wha, what are you doing?! 
"
"6","13","Kyle","The Queen and King of Stan'ses house wish The Lord of the Rings returned to them.
"
"6","13","Cartman","Nay, Butters! The one tape must be brought back to Stan'ses house. 
"
"6","13","Butters","Well, then... then let me go with you.
"
"6","13","Kyle","Okay, fine, Butters. But if you're gonna hang out with us, you have to play like Lord of the Rings. 
"
"6","13","Butters","Let me have the tape!
"
"6","13","Cartman","And so the tape was again retrieved to be brought back to Stan'ses house.
"
"6","13","Butters","They took his precious, took it away to watch without him.  He was really enjoying that movie, too! My... precious.
"
"6","13","Kyle","Hide! 
"
"6","13","Kyle","Yeah, the High Elf. He'll know what to do. 
"
"6","13","Randy","I'm a...fraid it was... Backdoor Sluts 9. 
"
"6","13","Stan","We must speak with the High Elf of Paragon.
"
"6","13","Cartman","Thank you, High Elf of Paragon.
"
"6","13","Stan","No, no, there's seven of us. Kenny's soul is still trapped in Cartman's body, remember?
"
"6","13","Cartman","Yeah, stupid.  Yeah. Luckily, Cartman's body is big enough for the both of us.  Shut up, Kenny.
"
"6","13","Kyle","We were almost killed.
"
"6","13","Stan","Perhaps the Great Ringworm of Bailey is about.
"
"6","13","Kyle","Hey, what are you guys doing? 
"
"6","13","Cartman","Ha!! Fags! 
"
"6","13","Cartman","Just ignore him; maybe he'll go away.
"
"6","13","Kyle","Jimmy, are you sure?
"
"6","13","Kyle","Yeah. Good job, wizard fat ass! Now we're totally lost.
"
"6","13","Butters","The video store. Yesss. Not far from here. We can show you wheres it is.
"
"6","13","Butters","Ha-a-a. No hurtses the Butters.  We will show you the way. Yesss. This way it is. 
"
"6","13","Randy","I know where it is! 
"
"6","13","Butters","It wantses to stay with the Butter kid.
"
"6","13","Cartman","The tape is returned to which it came. Its power over you shall fade as well.
"
"6","13","Cartman","And perhaps they would. But for now the sixth grader army was defeated.
"
"6","13","Randy","That's right. It's something adults can do with really good friends in a comfortable setting.
"
"6","14","Mr. Garrison","I'm aware of that.
"
"6","14","Mr. Garrison","Oh, this is all just... this is a dream come true!  Thank you, Principal Victoria! I'll do a great job!
"
"6","14","Mr. Garrison","Right uh-  Wha- ...what was that?
"
"6","14","Kyle","Not him!
"
"6","14","Mr. Garrison","Okay, children, now for those of you who are new, my name is  Mr. Garrison.
"
"6","14","Kyle","Two-year-olds are too old for Mr. Hat.
"
"6","14","Mr. Garrison","So that's  Mr. Slave.  The teacher's assistant.  Or, as I like to write for short, the Teacher's Ass.
"
"6","14","Mr. Garrison","I will  NOT put up with  TOM foolery in my  CLASS room, children.  Mr. Slave, put this rubber ball in your mouth.  Take that, Slavey! take it!  This'll get me fired for sure. 
"
"6","14","Randy","Now do you see why tolerance is so important, boys?
"
"6","14","Butters","Sure. 
"
"6","14","Stan","Well we didn't think we were, but Mr. Garrison has this new assistant, and we're really uncomfortable around him.
"
"6","14","Kyle","We don't wanna be gay bashers, Chef.
"
"6","14","Mr. Garrison","No! The parents felt so bad that their kids didn't want to attend my class anymore that they wanna give me the Courageous Teacher award this Friday at the Museum of Tolerance!
"
"6","14","Mr. Garrison","Well here, take a Pepto pill. I can't have my teacher's ass under the weather. 
"
"6","14","Cartman","Nothing.
"
"6","14","Mr. Garrison","Say, Mr. Slave.
"
"6","14","Mr. Garrison","Look, this kind of behavior should not be acceptable from a teacher!
"
"6","15","Stan","Chef, Cartman is in the hospital. They think he might die.
"
"6","15","Stan","No, that's Kenny.
"
"6","15","Cartman","What the hell are you assholes doing here?!
"
"6","15","Cartman","He's gone again.
"
"6","15","Kyle","We have a dead friend.
"
"6","15","Cartman","Kenny!
"
"6","15","Kyle","Oh my God!
"
"6","15","Kyle","Grandma's watching me. Always watching me.
"
"6","15","Stan","Dude, you don't believe that guy talked to your grandma, do you? 
"
"6","15","Stan","Oh well. Good luck getting Kenny out of you, fatso.
"
"6","15","Cartman","Thanks, asshole.
"
"6","15","Kyle","Four white birds!
"
"6","15","Stan","Huh?
"
"6","15","Kyle","I'm not going back.
"
"6","15","Stan","What??
"
"6","15","Stan","Hey uh, I need to ask you a big favor. You, you did a reading on my best friend and uh, well you kind of messed him up.
"
"6","15","Stan","Yes. We all hear voices in our heads. It's called ""intuition."" Get over yourself and tell my friend it's just for fun.
"
"6","15","Stan","Then you're a stupid douche
"
"6","15","Stan","What?! 
"
"6","15","Stan","Stop it! I didn't do anything!
"
"6","15","Stan","No, it can't be.
"
"6","16","Kyle","Throw it away, Clyde!
"
"6","16","Kyle","What if the residue gets on our hands and it leads to harder drugs like those commercials say.
"
"6","16","Kyle","...Where did you have sex with her?
"
"6","16","Randy","Who is it, Sharon?
"
"6","16","Stan","Who the fuck is is, Mom and Dad?
"
"6","16","Stan","No.
"
"6","16","Cartman","Who's this asshole?
"
"6","16","Kyle","'Cause, r-tard, he's Stan from the future. He knows everything Stan knows.
"
"6","16","Stan","I just can't stand having my future self around all the time! It's driving me crazy!  Maybe if I get smarter I won't become him and I won't have to share my room!
"
"6","16","Stan","Four months?? And you never told anybody that you were living with yourself in the future??
"
"6","16","Stan","Butters, don't you think it's a little bit of a coincidence that both your future self and my future self got caught in a mexterdexed time plane? 
"
"6","16","Stan","Here it is. Motivation Corp. 
"
"6","16","Stan","I can't believe it! It's all a scam!
"
"6","16","Stan","They didn't come back to the past, you dumbass, they're actors!
"
"6","16","Stan","What?
"
"6","16","Butters","Now you know my terrible secret!
"
"6","16","Stan","Dude, I didn't know there was such a thing. 
"
